,Method,Computational Time,Best Loss,Function Evaluations,Message
0,Gradient-Based,3.2113358974456787,2570.8013327863396,85.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.4405748844146729,4464.676663769715,35.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.0798530578613281,1.0743187985390195,30.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,3.467038869857788,1770.2027207762715,75.0,Linear search failed
0,Gradient-Based,1.091397762298584,1.0743187985390195,30.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,4.41313099861145,6104.8577038481635,105.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,6.97394585609436,1.0743187985390195,175.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,2.0663130283355713,2765.43185834498,50.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.7717578411102295,1698.6868197290369,70.0,Linear search failed
0,Gradient-Based,0.8303732872009277,1.0743187985390195,25.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,1.0700817108154297,2225.7093735315216,25.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,5.888036012649536,23.131267824367804,170.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,3.521480083465576,3271.34502402874,85.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.3330819606781006,1.0743187985390195,55.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,4.921619892120361,1663.0757921992133,125.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.100332021713257,1154.485803689732,55.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.0364117622375488,1752.286078663286,25.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,10.238460779190063,191.76803433123683,240.0,Linear search failed
0,Gradient-Based,2.6781911849975586,4029.721830552873,60.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.813166856765747,1141.5863732349046,40.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.045609951019287,498.7579842907148,25.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,3.2640089988708496,2098.150241000257,80.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,5.1464457511901855,417.5566336622097,140.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.7215259075164795,456.7930943452254,45.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,7.439045190811157,44.74037808286313,235.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,9.066673040390015,3079.899384816953,225.0,Linear search failed
0,Gradient-Based,2.552178144454956,267.3184588046568,70.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.549079656600952,1.0743187985390195,70.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,1.9052128791809082,5774.243089523482,45.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.5574710369110107,5254.4099119801995,60.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.675348997116089,5133.02796999594,60.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.9894940853118896,374.5100387059647,50.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.387533187866211,592.7092202223417,60.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,4.363515853881836,7719.503371032378,100.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.36146879196167,5704.194799795153,55.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.5127038955688477,1.0743187985390195,70.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,12.278048038482666,2147.6713185919057,315.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.3623101711273193,4325.986810082787,55.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,6.089442729949951,1314.625204706346,155.0,Linear search failed
0,Gradient-Based,10.334805011749268,1048.748270115687,260.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.6486477851867676,1.0743187985390195,70.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,1.0299608707427979,1.0743187985390195,30.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,6.8264429569244385,1453.8034108859163,170.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.1901021003723145,664.7147461458767,55.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.9587521553039551,1.0743187985390195,30.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,3.586599826812744,1626.745668710797,90.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.7773199081420898,1.0743187985390195,50.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,0.8738861083984375,1.0743187985390195,25.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,1.00642728805542,1.0743187985390195,30.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,1.7941112518310547,1598.0898803595862,45.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,7.4624292850494385,555.5967713075379,210.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,11.002290964126587,2711.319361517597,275.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.0472016334533691,3294.7720395110855,25.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,6.284045934677124,2656.349036815162,160.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.8786859512329102,1.0743187985390195,25.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,5.992964267730713,2425.958070006114,150.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.888343095779419,6417.9848136989,20.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,10.454621076583862,5111.885567690322,260.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.7219510078430176,461.85665497130935,45.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,1.348585844039917,104.34266767356527,40.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.627129077911377,1.0743187985390195,70.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,1.8919851779937744,116.08935124092172,50.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.8698160648345947,1.0743187985390195,25.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,2.8357670307159424,736.0862707997065,75.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.7027041912078857,1.0743187985390195,45.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,1.8926427364349365,752.4766087044258,50.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.167922019958496,186.18586900089468,60.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.5426640510559082,1.0743187985390195,45.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,16.517879009246826,2106.376729721002,395.0,Linear search failed
0,Gradient-Based,3.6019771099090576,877.9083638303206,95.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,6.920983791351318,3890.9545878565473,175.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.4402549266815186,1.0743187985390195,70.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,2.016306161880493,1.0743187985390195,50.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,2.4781579971313477,230.82223274083447,70.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.033500909805298,1714.3830813725008,50.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,10.939223051071167,975.858364311222,290.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.6975500583648682,564.4171947927983,45.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.7482998371124268,7402.493904371123,65.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.9220328330993652,1.0743187985390195,55.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,1.0188548564910889,1.0743187985390195,30.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,2.865157127380371,5.56357207814039,75.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.1512680053710938,1657.1832117618405,30.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.6375739574432373,3723.970874809288,45.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,5.6397740840911865,591.5003769067511,150.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,6.204654216766357,1170.7887335119558,170.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.319094657897949,811.4568762461712,60.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.5676159858703613,1.0743187985390195,75.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,2.308276891708374,1.0743187985390195,65.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,13.54759693145752,119.14158800536998,390.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,3.044039011001587,5221.589016600966,70.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,3.362523078918457,5602.2621924064,80.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.7889039516448975,1.0743187985390195,75.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,2.1320676803588867,1041.4433016534056,50.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.6325478553771973,4380.65148179337,15.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,12.440222024917603,2940.355604258511,255.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.5548999309539795,3996.9566296722346,35.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,5.761340856552124,4328.969703509392,150.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.1449410915374756,4557.798880713434,50.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.985036849975586,144.15647428148603,55.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,3.721139907836914,4323.093146383224,90.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,6.2505950927734375,693.0485846215369,140.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,4.075762033462524,3779.934495149545,90.0,Linear search failed
0,Gradient-Based,14.040633916854858,2005.4264342296874,335.0,Linear search failed
0,Gradient-Based,2.9172310829162598,666.398837874499,65.0,Linear search failed
0,Gradient-Based,3.561522960662842,562.5543592686982,75.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.406130075454712,464.2149941064726,30.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.291940212249756,2317.386787924437,50.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.656527042388916,2350.0789982159,40.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,3.5090010166168213,5415.838350038888,80.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,3.9821367263793945,314.40369781849097,95.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,3.728705883026123,1.0743186794956308,105.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.4469916820526123,348.2474498774943,35.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.8358359336853027,2051.666855824716,20.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,3.3554041385650635,2619.6943444584176,80.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,3.2224020957946777,3626.288828316973,75.0,Linear search failed
0,Gradient-Based,1.8952510356903076,1572.3796609158844,45.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.1153180599212646,3308.9353927688826,25.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,6.389060974121094,3448.0732850100567,140.0,Linear search failed
0,Gradient-Based,1.9048922061920166,3837.8356307926592,40.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.6861329078674316,4327.0608779170525,15.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.549692153930664,2173.2569900314543,35.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,17.814013242721558,4719.22789488896,395.0,Linear search failed
0,Gradient-Based,2.0520029067993164,602.1428157983122,50.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,4.141883373260498,2645.579452322676,95.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,3.6145741939544678,1700.3297958739668,75.0,Linear search failed
0,Gradient-Based,2.925394058227539,5287.442577651688,65.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.0087859630584717,2718.7684022736803,45.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.9127628803253174,2340.6544018204518,20.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.8926830291748047,3085.3798874111367,20.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,3.682180881500244,1349.95376378692,80.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,8.298194885253906,699.356446512218,210.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.8103170394897461,3373.8440615654454,20.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,3.807436943054199,6773.730955217642,80.0,Linear search failed
0,Gradient-Based,5.925958871841431,4852.791110225407,125.0,Linear search failed
0,Gradient-Based,2.9628918170928955,1820.2252183164476,65.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.8627729415893555,1392.7301275076152,65.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,3.344064950942993,3737.933296499446,75.0,Linear search failed
0,Gradient-Based,10.642203330993652,2597.9052293044006,245.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.821523904800415,724.3017268510656,20.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,4.887954950332642,4312.2720630287085,110.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.4432446956634521,2763.087352125563,35.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.0866878032684326,2384.478323965643,25.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.4837889671325684,3557.5251458954294,35.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.8119640350341797,188.4238949219569,70.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.482288122177124,2551.7097950774046,30.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,2.472641944885254,962.2978595247047,55.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,12.540426969528198,266.6823545188531,335.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.931119203567505,4027.3403610733862,70.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.0055689811706543,7726.019752769639,25.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,5.70934796333313,2201.1363810852617,145.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.5325448513031006,1856.0115062922687,35.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.8459348678588867,3921.1892565271296,20.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.2462430000305176,2342.8259457769873,55.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,9.597760915756226,2486.530632592767,225.0,Linear search failed
0,Gradient-Based,3.1299948692321777,4907.746936586417,70.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,5.534872055053711,2519.276839712644,130.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,6.834308862686157,1996.5143251110128,155.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.9978129863739014,1494.074890629934,45.0,Linear search failed
0,Gradient-Based,4.66985297203064,4031.3441526214124,105.0,Linear search failed
0,Gradient-Based,1.1096360683441162,3072.166329984287,25.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.089832067489624,5215.517409170791,25.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,9.975504159927368,2712.2958909415524,255.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.0854427814483643,2539.767944965533,55.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.793980360031128,1572.6933841717173,65.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,3.309389114379883,4837.590966120413,80.0,Linear search failed
0,Gradient-Based,1.6904208660125732,4733.8082570634415,40.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.6462099552154541,1189.3345010375704,15.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,5.543767213821411,2630.0831446923703,130.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,9.013258934020996,2508.916111337848,215.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,0.8339462280273438,1053.8575093936888,20.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,5.510251998901367,4252.61104819703,125.0,Linear search failed
0,Gradient-Based,1.1312599182128906,4467.378880104459,25.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,3.7301077842712402,4784.382434916838,80.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.8721640110015869,1251.181143748004,20.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.8751280307769775,5282.235559050721,20.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,15.93675684928894,3002.7651868444523,370.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.9942889213562012,1923.4481690017944,20.0,Linear search failed
0,Gradient-Based,2.033998966217041,4760.764257141249,45.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,13.00229024887085,4398.859585824932,285.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.0767149925231934,979.3773850485703,40.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.964838981628418,2931.4499686939803,45.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,10.311970949172974,1044.4312699657573,245.0,Linear search failed
0,Gradient-Based,3.3504738807678223,5170.7324346171235,75.0,Linear search failed
0,Gradient-Based,7.743083953857422,3375.8468552837508,170.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,13.96335482597351,2205.7943596608493,310.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.152094841003418,2310.2205333072684,50.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,5.022839069366455,1374.3629765254132,115.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.1915738582611084,1587.471448233728,30.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.8867847919464111,4442.114717244306,40.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,4.2930450439453125,4502.532205331237,95.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.6985828876495361,1828.3411054762123,15.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.065157890319824,1348.5160057333067,45.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,4.024404048919678,2846.833764141441,90.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.910154104232788,134.7800662907177,45.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.2755131721496582,3029.3046801077453,30.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.674217939376831,2504.2995027648244,65.0,Linear search failed
0,Gradient-Based,1.0562138557434082,1088.5616886785128,25.0,Converged (|x_n-x_(n-1)| ~= 0)
