,Method,Computational Time,Best Loss,Function Evaluations,Message
0,Gradient-Based,1.3490827083587646,4361.070432866002,30.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,11.24440598487854,1445.1964348620534,255.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.0790610313415527,2541.218803445615,25.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,7.618854284286499,3792.675806730063,150.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.47585391998291,472.0642446159999,45.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.7708778381347656,246.69472843184633,55.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.6702301502227783,1646.430550798828,35.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.2562670707702637,3791.9022484993975,25.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.5712242126464844,701.6547773246994,30.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.7426848411560059,4456.281174029643,15.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.2020730972290039,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,1.32698392868042,5389.810456068903,30.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.077794075012207,1804.5067113935172,40.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.21101069450378418,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,0.2157750129699707,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,0.21926403045654297,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,0.4518599510192871,5912.839327575499,10.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,0.4386420249938965,10000000.0,10.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,0.20459294319152832,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,8.851590156555176,4651.942876563257,150.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.1250572204589844,3401.6941240741057,20.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,6.33282995223999,2270.0512808350286,120.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,3.6308059692382812,6141.566698457686,80.0,Linear search failed
0,Gradient-Based,1.5435690879821777,3861.2505710853397,25.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.9328839778900146,2050.152465631299,50.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.20067095756530762,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,0.21013188362121582,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,7.6210150718688965,2698.9036952947413,180.0,Linear search failed
0,Gradient-Based,4.497525930404663,2064.254557482472,80.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.4861109256744385,4687.56890883731,45.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.19598722457885742,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,0.22381091117858887,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,1.2506837844848633,5886.870252149581,25.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,20.89465594291687,3740.617746280949,390.0,Linear search failed
0,Gradient-Based,0.9172689914703369,3655.859853220656,20.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.2036449909210205,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,5.048208236694336,3470.189021425989,80.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,5.129877090454102,0.9450164143287271,195.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.2056293487548828,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,4.66503119468689,5780.285928912149,100.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.9398138523101807,5046.275087286468,20.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,3.945225954055786,0.994792808281616,85.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,3.2681427001953125,2634.821368161875,60.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,6.108705043792725,10000000.0,145.0,Linear search failed
0,Gradient-Based,0.20634865760803223,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,3.831498146057129,10000000.0,85.0,Linear search failed
0,Gradient-Based,1.4650061130523682,3775.14985127871,25.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,3.9548869132995605,2328.312774068435,80.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.7688541412353516,4526.209469192464,30.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,8.805039167404175,1453.9317508368356,155.0,Linear search failed
0,Gradient-Based,0.20436811447143555,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,0.418179988861084,10000000.0,10.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,3.0298349857330322,5687.614780246874,60.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.103790044784546,3438.832262875827,20.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,19.826117038726807,2017.4453133416964,335.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.4211311340332031,10000000.0,10.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,0.2118852138519287,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,0.2097182273864746,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,1.492471694946289,3590.13798653454,25.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.2538769245147705,7479.478559969363,45.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.19826626777648926,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,0.20786285400390625,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,15.85359811782837,5566.3206465898,340.0,Linear search failed
0,Gradient-Based,0.9844958782196045,4725.459494404578,20.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,12.949347019195557,2192.376784908835,215.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.626281976699829,6262.956237373913,60.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.617116928100586,3204.4746730105153,35.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.6423518657684326,1392.2586659431863,50.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,2.7190699577331543,802.0196757024112,60.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.3367481231689453,3455.495779428597,25.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,4.0467870235443115,6221.041885138861,75.0,Linear search failed
0,Gradient-Based,6.186670303344727,6063.784010944107,125.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,14.275806903839111,4442.420149904559,265.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.38085198402404785,10000000.0,10.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,1.12298583984375,2818.063183779352,20.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.9590449333190918,3066.187113982538,35.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.1919569969177246,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,4.135012149810791,5455.795591589334,85.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,3.663661003112793,5022.022639003994,75.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.7209360599517822,5050.785016012302,50.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.6875147819519043,5453.467863320886,15.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.5537798404693604,0.8932836995648504,105.0,Linear search failed
0,Gradient-Based,2.3343007564544678,4274.686021224742,45.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,26.752270936965942,1879.7767233531156,480.0,Linear search failed
0,Gradient-Based,14.848282098770142,2107.9712070020287,255.0,Linear search failed
0,Gradient-Based,5.1130170822143555,4746.585617575941,105.0,Linear search failed
0,Gradient-Based,0.9562187194824219,7312.218515644644,20.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.7648308277130127,1380.4999883930698,30.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.19804596900939941,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,2.5872950553894043,2583.3544418033994,45.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,3.8531899452209473,4928.383712124822,75.0,Linear search failed
0,Gradient-Based,8.420648336410522,2927.682732505612,150.0,Linear search failed
0,Gradient-Based,3.1982429027557373,558.9151819792328,65.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.3240728378295898,3063.6262904712953,25.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.4996099472045898,5497.656422955926,35.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.393686056137085,3051.582393803045,25.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.18558788299560547,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,0.20709776878356934,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,3.204336166381836,4344.155137711225,65.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.931020975112915,5845.604910104763,20.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.4060230255126953,10000000.0,10.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,3.9621691703796387,6667.9017572712755,85.0,Linear search failed
0,Gradient-Based,3.4380080699920654,2951.3867890364045,60.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.6614289283752441,4177.200381951521,30.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.214630126953125,7265.581556256906,25.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,6.4400248527526855,1949.5403259256375,120.0,Linear search failed
0,Gradient-Based,9.912587881088257,3767.4605847751263,225.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.18364286422729492,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,11.401901006698608,4230.785689329199,215.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.68023681640625,5623.32476553178,40.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.4109301567077637,647.3496661936204,25.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.39635396003723145,10000000.0,10.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,9.87641191482544,895.6253844361764,190.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,24.323317050933838,3526.6730370313408,490.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.7978060245513916,7700.338928505317,40.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.19027423858642578,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,1.0018558502197266,3263.6890894947596,20.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,5.33557391166687,6826.911738306396,105.0,Linear search failed
0,Gradient-Based,3.820084810256958,3866.5827798855357,80.0,Linear search failed
0,Gradient-Based,3.988293170928955,5160.127785411533,70.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,3.7261931896209717,3176.2034082235596,70.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,3.313663959503174,7010.40122189922,70.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.462028980255127,387.14012756565774,40.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.40896105766296387,10000000.0,10.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,4.997450113296509,2454.6445491277113,85.0,Linear search failed
0,Gradient-Based,3.2256920337677,5397.747454379438,65.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.21113133430480957,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,2.7924740314483643,3706.217790402019,60.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.6718437671661377,4966.191772329781,30.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,16.04500412940979,6791.073121926571,315.0,Linear search failed
0,Gradient-Based,19.326886892318726,655.2208997087788,315.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,4.6805431842803955,8763.752493401438,85.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.2523620128631592,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,7.863719940185547,2572.4299277869654,85.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.20459866523742676,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,1.197214126586914,1637.3641433553357,20.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,3.894822120666504,1731.8896702793686,70.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,4.045140027999878,6414.311197442815,85.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.8090827465057373,9143.69854867335,35.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.22101783752441406,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,3.5373780727386475,185.29125240224909,75.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,4.512526750564575,2896.9297120936235,85.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.19127416610717773,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,1.0763251781463623,3607.9559097316196,20.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.19414496421813965,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,2.2984390258789062,4433.611318251017,50.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,4.056055784225464,6054.839776770162,95.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.3943290710449219,2650.137596644108,25.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,10.017639875411987,3584.161042355932,205.0,Linear search failed
0,Gradient-Based,3.9285569190979004,5121.332445305505,80.0,Linear search failed
0,Gradient-Based,0.2100379467010498,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,5.488888740539551,2493.034692070821,95.0,Linear search failed
0,Gradient-Based,5.377545118331909,4102.152993411081,110.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,5.027644157409668,4890.977183947831,120.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,5.577265024185181,2200.2981404889197,100.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,5.027180910110474,6486.08296852886,100.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,4.259083986282349,3040.0134828676114,85.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.7031569480895996,0.8889973579267205,45.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,4.170019626617432,2104.4941661864996,75.0,Linear search failed
0,Gradient-Based,0.41099095344543457,10000000.0,10.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,0.6487936973571777,4141.161889726567,15.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,3.8680100440979004,3357.7245930820227,80.0,Linear search failed
0,Gradient-Based,1.0778520107269287,1727.1669754734273,20.0,Linear search failed
0,Gradient-Based,1.4589390754699707,3207.1693634334038,25.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,2.1729729175567627,2066.047247302612,40.0,Linear search failed
0,Gradient-Based,25.89566993713379,4662.14855181162,440.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.1960749626159668,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,2.068314790725708,4784.502395777838,45.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,11.828045129776001,1482.2659171249495,220.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,7.7555859088897705,5565.111762803913,115.0,Linear search failed
0,Gradient-Based,9.130035161972046,3040.5208220753193,180.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,3.5597801208496094,2943.3456005780017,65.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,6.267384052276611,2974.986574036819,105.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,5.674630880355835,10000000.0,140.0,Linear search failed
0,Gradient-Based,0.20390868186950684,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,0.19161391258239746,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,2.8160760402679443,4504.210438787369,55.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,3.927406072616577,4227.414463487623,75.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,1.480168104171753,588.1468202308386,30.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,8.345396995544434,0.996982597356145,170.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,7.032007932662964,4274.42478529426,145.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.2109661102294922,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,4.2862091064453125,5420.970260302142,85.0,Linear search failed
0,Gradient-Based,9.019367218017578,0.8309356523774631,285.0,Linear search failed
0,Gradient-Based,1.1891200542449951,173.303400875021,25.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,4.448961973190308,7267.112656975313,85.0,Linear search failed
0,Gradient-Based,2.9405651092529297,2349.060202925431,55.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,3.6054811477661133,6809.93188513198,80.0,Linear search failed
0,Gradient-Based,3.4399430751800537,2204.4364926541266,60.0,Linear search failed
0,Gradient-Based,2.4563419818878174,2775.1913362437367,45.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,7.288744926452637,6344.539222612616,150.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.3780629634857178,10000000.0,10.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,4.402222633361816,3647.0646516366965,75.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,3.5545411109924316,3120.2219473209225,65.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,5.972146034240723,4006.595686693499,115.0,Linear search failed
0,Gradient-Based,6.417839765548706,656.3723500812231,130.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,13.43265986442566,2186.3147908965975,250.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,4.348135948181152,3926.898653242065,90.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,3.9536492824554443,870.6536992186335,75.0,Linear search failed
0,Gradient-Based,7.727205038070679,1480.3979878487644,140.0,Linear search failed
0,Gradient-Based,0.20244097709655762,10000000.0,5.0,Local minimum reached (|pg| ~= 0)
0,Gradient-Based,1.3843121528625488,7187.319866881105,30.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,3.7314980030059814,5387.405665367637,80.0,Linear search failed
