,index,Circuit,Loss,k1,k2,theta1,theta2,best_losses,best_loss_circuit
166,166,Dual Control,0.0792511115157189,0.00022235103163509144,0.0005004418872828718,1.5201234943326662,7.602917516991763,0.06789143678409412,Dual Control
167,167,Dual Control,0.11362126341419784,0.0003074958571475327,0.0005791902573209763,3.2632299048090525,9.980753946433763,0.06789143678409412,Dual Control
168,168,Dual Control,0.09041091877840608,0.0002698201226759107,5.12998823886108e-05,5.842494555954618,3.6885940245275557,0.06789143678409412,Dual Control
169,169,Downstream Activation,0.39157789610121285,0.0005767369673744077,0.0008432562982333884,3.0736610388093206,5.541721461142523,0.06789143678409412,Dual Control
170,170,Dual Control,0.14263582202010988,0.0005146876772772937,0.00027718491028205956,3.6680262651439106,8.89605128778593,0.06789143678409412,Dual Control
171,171,No Control,0.43286084392286894,0.0006564312162460793,0.00016369026848745137,9.16098729779278,5.7571989308261715,0.06789143678409412,Dual Control
172,172,Dual Control,0.09578410197990933,2.7332207231146497e-05,0.000989299433342469,7.624544866163742,7.918036114394981,0.06789143678409412,Dual Control
173,173,Dual Control,0.08700571466589371,0.00019708654446173824,0.00010940965026616002,6.115623429101278,6.7627094359571505,0.06789143678409412,Dual Control
174,174,Dual Control,0.1118797526528024,0.00015654572795982275,1.817496047334011e-05,4.994898764444658,3.375375566221186,0.06789143678409412,Dual Control
175,175,Downstream Activation,0.4603125458731542,0.0007855934152065385,0.00021492702037817545,9.027191682072248,3.8968482173837318,0.06789143678409412,Dual Control
176,176,Dual Control,0.19432380860760967,0.0004715526589345637,0.00031755944302514194,4.311393461299504,6.213510595790948,0.06789143678409412,Dual Control
177,177,No Control,0.7399655626114202,0.00045380141879336754,0.0009463122837509235,1.2529081546850929,1.652942762531438,0.06789143678409412,Dual Control
178,178,Dual Control,0.10761127825758049,6.988718978207759e-05,0.00036315344267197206,1.8640698113879939,1.9386648309111782,0.06789143678409412,Dual Control
179,179,Dual Control,0.075703978462931,0.00012143292246987597,0.0002156114309983994,5.44058319118406,8.25271156691976,0.06789143678409412,Dual Control
180,180,Dual Control,0.4284924655413966,0.0009896606024866164,0.0002944511784283689,6.602920036170392,6.585712984039675,0.06789143678409412,Dual Control
181,181,Downstream Activation,0.6106417777184117,0.0008895889225790444,0.00046611994704625736,9.974568878784,0.7822454001469294,0.06789143678409412,Dual Control
182,182,Dual Control,0.0680828528157642,0.0004274958600693214,8.777296535446423e-05,2.336045536031726,7.063313659034069,0.06789143678409412,Dual Control
183,183,Dual Control,0.06745095386967011,0.0004211635644095981,8.650646206657486e-05,2.3109211489077204,7.307075927352807,0.06745095386967011,Dual Control
184,184,No Control,0.21650192451908887,3.142205588189213e-05,0.0003312189026259002,3.251235405406234,0.8870272239707218,0.06745095386967011,Dual Control
185,185,Dual Control,0.10131000447014825,0.0005401569637588726,6.98303858236286e-05,1.0892583388801431,7.062074164650112,0.06745095386967011,Dual Control
186,186,Dual Control,0.1065713256067608,0.0005819062372565524,0.0006284200918569369,0.4794360600898899,8.544447287434467,0.06745095386967011,Dual Control
187,187,Dual Control,0.3978132736729214,0.0004443352339368741,2.6436323927375634e-06,2.5540235821526887,9.68506186643031,0.06745095386967011,Dual Control
188,188,Downstream Activation,0.12391124170004908,0.00018826467015037605,2.0714487395030658e-05,3.932360988910476,7.374565075636658,0.06745095386967011,Dual Control
189,189,Dual Control,0.1018166891420262,0.0003638480338501474,8.645307718361912e-05,1.4151440124842734,9.310015487792676,0.06745095386967011,Dual Control
190,190,Dual Control,0.0815073778343828,0.0006638887066801412,0.00015142815782593844,2.337761565801024,9.039128072308316,0.06745095386967011,Dual Control
191,191,No Control,0.10246758117177368,0.000120704514012621,6.0005677446618787e-05,2.2653821889862,8.995883832692389,0.06745095386967011,Dual Control
192,192,Dual Control,0.10520380646282518,0.000506687479698114,0.00017437223196552101,3.024625246660377,7.730353125879615,0.06745095386967011,Dual Control
193,193,Dual Control,0.42446886933402256,0.000401311217175809,4.784077089275069e-05,0.17262555062112694,7.350060575742907,0.06745095386967011,Dual Control
194,194,Dual Control,0.08271703698101765,0.0005590942993134169,0.0002545708494875593,1.7777273816277077,8.106784324733546,0.06745095386967011,Dual Control
195,195,Downstream Activation,0.11352174727005387,5.329531555247339e-05,0.000799748287081531,7.7124393454623945,2.7767569481554863,0.06745095386967011,Dual Control
196,196,Dual Control,0.21558514086943698,0.00043549231020385815,0.000756150123260379,3.4523553687818733,5.833738554369894,0.06745095386967011,Dual Control
197,197,Dual Control,0.29234939660220904,0.0004836434382421252,1.2595049749228023e-05,0.8377420097395785,5.163065263302958,0.06745095386967011,Dual Control
198,198,No Control,0.6345470168690049,0.00029685303044527426,0.0009169555226339096,7.905589658073107,0.11839918714446185,0.06745095386967011,Dual Control
199,199,Dual Control,0.0812759538056627,0.0006163565030432197,0.00011268414603262735,1.9163577913111922,5.494727890085748,0.06745095386967011,Dual Control
200,200,Dual Control,0.11322665148605154,0.00039608110984708553,0.0004075985892330104,2.8220232269145265,8.869727571150317,0.06745095386967011,Dual Control
201,201,Dual Control,0.07927682209748689,0.00034028980652496316,3.684968560925375e-05,2.415639849482515,4.7435413033165545,0.06745095386967011,Dual Control
202,202,Downstream Activation,0.24587653061723197,0.00034260434862427874,0.000988851337270559,5.8968789869407265,8.948120450937692,0.06745095386967011,Dual Control
203,203,Dual Control,0.11759963766589718,0.0007796253663061108,0.00022309692658692724,2.096206990727752,7.142074123917155,0.06745095386967011,Dual Control
204,204,Dual Control,0.3162232864165104,0.0006489337986528333,0.0008968240252376638,4.013050182072343,6.364229147136888,0.06745095386967011,Dual Control
205,205,No Control,0.7645555133791896,0.0009497096695629446,0.00048381947415517847,0.6203859494937918,7.695493040052403,0.06745095386967011,Dual Control
206,206,Dual Control,0.09535699406403046,0.00025377027229367904,9.788684817404431e-05,1.6307209075288447,8.397356577242377,0.06745095386967011,Dual Control
207,207,Dual Control,0.2533373092328608,0.00041341209875334555,0.0001859842710042853,3.1511922971785964,0.6302305743772019,0.06745095386967011,Dual Control
208,208,Dual Control,0.11916902513886218,0.0004605345042117843,0.00013974890613017497,2.732710108286388,4.308907101516867,0.06745095386967011,Dual Control
209,209,Dual Control,0.12226447855375241,0.0002967130364561005,0.0005434670363712243,3.438197822930645,8.6502780873795,0.06745095386967011,Dual Control
210,210,Downstream Activation,0.308914828023449,0.0005452236261111816,7.264127411365655e-05,2.715952934674202,5.758847784841484,0.06745095386967011,Dual Control
211,211,Dual Control,0.4734249394513663,0.0007267103259395831,5.568341463754256e-07,2.6236664471829645,9.851087962867943,0.06745095386967011,Dual Control
212,212,No Control,0.5459124121364644,0.0008200539012260593,0.0002156432003307154,8.425711703778827,3.348444281179,0.06745095386967011,Dual Control
213,213,Dual Control,0.22876418850331812,0.00036620135307869294,5.90350335830419e-05,0.6665022462571966,7.607769834093995,0.06745095386967011,Dual Control
214,214,Dual Control,0.07386732990383243,0.0004195212335545369,0.0001589818378796014,1.2949306332638884,6.166418329136319,0.06745095386967011,Dual Control
215,215,Dual Control,0.11571456171846999,0.0003264763767716066,0.0008233522701262384,1.0098824461148486,4.033927915387002,0.06745095386967011,Dual Control
216,216,Dual Control,0.09831952042307857,0.0005244726628285176,7.848940624011285e-05,2.246057398879051,2.7876865359988043,0.06745095386967011,Dual Control
217,217,Downstream Activation,0.1952959956939209,0.00019120883347864494,0.0005408988313802661,0.060232057405747774,1.845367018728937,0.06745095386967011,Dual Control
218,218,Dual Control,0.18802770138830555,0.0004892362507483807,0.0006607599146803782,3.773581324086858,9.476353555256056,0.06745095386967011,Dual Control
219,219,No Control,0.5806142811720849,0.0004850830150257854,0.0005891170260192084,9.63220829691609,4.797259618659518,0.06745095386967011,Dual Control
220,220,Dual Control,0.20526980592812485,0.0005658956312477634,0.0002064080358780547,4.427143116459648,5.6469800516207815,0.06745095386967011,Dual Control
221,221,Dual Control,0.14940193377145722,0.0002810998227163695,0.0004877639930356222,4.729866461341073,6.927362997209853,0.06745095386967011,Dual Control
222,222,Upstream Repression,0.6767328210468024,0.0006910281507459624,0.0007340869007230831,0.7413861174697942,9.926452643094333,0.06745095386967011,Dual Control
223,223,Dual Control,0.3265118532412198,0.00022441794856706848,0.00023442569679419623,0.3352821981925651,9.127730763633036,0.06745095386967011,Dual Control
224,224,Dual Control,0.14453587107682375,0.0006036011828907512,0.0002816619179122478,2.9472517869231964,7.887825521543626,0.06745095386967011,Dual Control
225,225,Downstream Activation,0.41652294440291016,0.0006904127529964631,0.0003849358682385195,0.8963548455903654,9.612844690632132,0.06745095386967011,Dual Control
226,226,Dual Control,0.070032230754624,0.00038250710523696387,3.0878351483458236e-05,4.056897678782173,7.222492960527672,0.06745095386967011,Dual Control
227,227,No Control,0.5567408411104721,0.0006838810520425746,0.0003545486024640385,4.298164446038483,6.512299573617407,0.06745095386967011,Dual Control
228,228,Dual Control,0.07674996513784992,0.0003111038750012002,0.00012244177986870053,3.524235747333944,8.040255677968869,0.06745095386967011,Dual Control
229,229,Dual Control,0.07209527047613154,0.00046727059163116186,9.588418603013882e-05,1.4590830809839463,5.380628451230648,0.06745095386967011,Dual Control
230,230,Upstream Repression,1.0045645242738537,0.0009581284843904615,0.0009787378474419943,9.391422668358457,6.17148013348252,0.06745095386967011,Dual Control
231,231,Dual Control,0.10181458648013844,0.0003411146512754959,0.0003319596617835685,2.1200999694891447,5.90076555080972,0.06745095386967011,Dual Control
232,232,Dual Control,0.17965526741941285,0.00044295492944018233,0.0006142870220341725,3.320241973251509,7.401906191101259,0.06745095386967011,Dual Control
233,233,Downstream Activation,0.6313015069431891,0.0009235121755866722,0.0006636898817430232,5.4270176491495,1.2269522056484838,0.06745095386967011,Dual Control
234,234,Dual Control,0.08084039940048876,0.00035786164085819275,0.0001777539611219226,1.2704339067578458,8.269742306610157,0.06745095386967011,Dual Control
235,235,No Control,0.48273545756469866,0.00016390450614568595,0.0007681597795284749,6.973810768661307,5.2055712805857315,0.06745095386967011,Dual Control
236,236,Dual Control,0.20203351341233416,0.0009113632603373536,0.00014302651131174244,3.076826872890234,4.915688932703076,0.06745095386967011,Dual Control
237,237,Dual Control,0.10864452425910828,0.0002564625748768551,0.00035579762663540105,0.7484642117603475,6.493052200355672,0.06745095386967011,Dual Control
238,238,Upstream Repression,0.8399200329775618,0.0008084057848289242,0.000866843966093906,1.697395868895708,9.59706517369716,0.06745095386967011,Dual Control
239,239,Dual Control,0.10759140958343379,0.0006957890426796357,0.00044929946052813224,1.702146280199901,8.779793182354574,0.06745095386967011,Dual Control
240,240,Dual Control,0.09639275849148485,0.00018540294693022345,6.599940541547717e-05,1.951582182779388,6.091972656113531,0.06745095386967011,Dual Control
241,241,Downstream Activation,0.5010424733050496,0.0008520911820118198,0.000302000356710028,1.5545963059883254,4.971733767935129,0.06745095386967011,Dual Control
242,242,Dual Control,0.13708612036918802,0.000499107369265912,1.872204192530157e-05,2.3779751743964344,7.768213303043357,0.06745095386967011,Dual Control
243,243,No Control,0.65097242460845,0.0005848456897362028,2.798203927868335e-06,2.8353521040772356,3.9660007605886207,0.06745095386967011,Dual Control
244,244,Dual Control,0.12087794219937702,0.000293520252278323,0.00026271220244231466,4.175896022962715,6.861360172801171,0.06745095386967011,Dual Control
245,245,Dual Control,0.27770175657038454,0.0005845502117955758,0.0004097281513152944,4.653007876828194,5.105694219210796,0.06745095386967011,Dual Control
246,246,Upstream Repression,0.4346549577012381,0.0003899411878586315,0.00046605945000176594,3.5044990943382057,8.501010545941595,0.06745095386967011,Dual Control
247,247,Dual Control,0.06496124236243211,0.00023830955490699256,4.767350784387871e-05,5.1687423808704285,9.886923588495243,0.06496124236243211,Dual Control
248,248,Dual Control,0.1589188891995548,0.00042633922588413846,0.0003009990653246011,5.190461210814896,9.607237078470577,0.06496124236243211,Dual Control
249,249,Downstream Activation,0.075807115874594,6.17880283345134e-05,0.00022699179491120854,7.022042124873996,6.454541247355136,0.06496124236243211,Dual Control
250,250,Dual Control,0.4055322560724579,0.0006412005872062155,0.00020335138525647115,0.11564451050352664,9.258950227668644,0.06496124236243211,Dual Control
251,251,Dual Control,0.11491062944233259,0.0003912014769774745,0.00011854234351817492,6.222739062898862,9.85424146454746,0.06496124236243211,Dual Control
252,252,No Control,0.6097884555114244,0.0003070941197485277,0.0008554767141372408,5.081301903592363,0.5133214903435048,0.06496124236243211,Dual Control
253,253,Dual Control,0.1416086481641375,0.00028006953077435413,0.000697248939670015,4.88077920270997,9.988760687924417,0.06496124236243211,Dual Control
254,254,Upstream Repression,0.7713822896753535,0.0005732435647424909,0.0009259783810612704,4.407624911867503,0.6711054530194618,0.06496124236243211,Dual Control
255,255,Dual Control,0.45365814684165345,0.0005396742920349019,2.8301166943560266e-06,0.41900197645771886,9.748877951676649,0.06496124236243211,Dual Control
256,256,Dual Control,0.11040888251469892,0.0002150950691156726,0.00023502175350708743,6.884909108058117,8.527709064797989,0.06496124236243211,Dual Control
257,257,Dual Control,0.07914566117101443,0.0003156230327281673,4.308057483365002e-05,5.424877816937155,4.512977827741377,0.06496124236243211,Dual Control
258,258,Dual Control,0.07032959525603653,0.00015584243541613105,8.468590918940189e-05,3.671100044775251,8.9915313321377,0.06496124236243211,Dual Control
259,259,Dual Control,0.10356100184991274,0.0002371847589248288,0.00016023090274517733,7.217379843091263,9.358059563779797,0.06496124236243211,Dual Control
260,260,Dual Control,0.10491296601363316,0.00019706978673752394,2.1785385821036953e-05,4.399030717967655,6.592239590930501,0.06496124236243211,Dual Control
261,261,Dual Control,0.06873883598575825,0.0001081390073719369,5.5592704897047314e-05,5.863098393974477,7.535667896908694,0.06496124236243211,Dual Control
262,262,Dual Control,0.07186638387450486,0.00026670603115007185,0.00010497771156328141,3.8741440621376313,8.23155179730273,0.06496124236243211,Dual Control
263,263,Dual Control,0.08099404720900447,0.00034830321439426265,0.00013100639560663634,2.7669697884242863,6.320770262246702,0.06496124236243211,Dual Control
264,264,Dual Control,0.13928082270989003,0.00040782893732512187,0.00018761791522064195,5.057822704930363,8.057443332646562,0.06496124236243211,Dual Control
265,265,Dual Control,0.4496417547392568,0.00022928333165386333,1.8211801944823772e-06,1.0001378155203011,7.0216404056834065,0.06496124236243211,Dual Control
266,266,Dual Control,0.09865838414577903,0.0003726092811436676,7.91991531687767e-05,6.494441600074309,9.139799819759721,0.06496124236243211,Dual Control
267,267,Dual Control,0.11092589401730588,0.0003273788781685024,0.00015032591759051137,2.6194250505937533,3.4597246616665513,0.06496124236243211,Dual Control
268,268,Dual Control,0.11237625360663453,0.00013196438145395386,4.213417157389769e-05,3.2066530549580987,8.723896675909817,0.06496124236243211,Dual Control
269,269,Dual Control,0.48926692599732596,0.00016504353697534762,2.1866982069235067e-07,7.905997164607381,9.472213104155752,0.06496124236243211,Dual Control
270,270,Dual Control,0.1980442883856411,0.00045472662034047286,0.00011677322939935978,3.3587600737377645,1.3566001173217757,0.06496124236243211,Dual Control
271,271,Dual Control,0.11958053280301227,9.079701572629992e-05,5.825464657762005e-05,3.0001425140105926,8.381391024490211,0.06496124236243211,Dual Control
272,272,Dual Control,0.11276025187497166,0.0002529194647260769,0.0002209908743246691,4.012508980557021,5.542745500491916,0.06496124236243211,Dual Control
273,273,Dual Control,0.07332429058643948,0.0003040545917508378,9.214774152778167e-05,3.663646168047359,7.37847682720422,0.06496124236243211,Dual Control
274,274,Dual Control,0.10652308230676404,0.0005233057501684452,0.00025135026515495204,2.4667769975663085,7.775934369158757,0.06496124236243211,Dual Control
275,275,Dual Control,0.14804109621747152,0.0004780989001791185,0.00017401540261032333,1.800583768900886,2.1277700419140313,0.06496124236243211,Dual Control
276,276,Dual Control,0.09180736684181358,0.00018228917531721862,2.9126131505584033e-05,4.582249113978434,8.896363320196613,0.06496124236243211,Dual Control
277,277,Downstream Activation,0.6535254116306418,0.0009965350092215747,0.0009082621004792898,4.711803982200139,2.5093308630524653,0.06496124236243211,Dual Control
278,278,No Control,0.3243285963157156,0.0005561882906667921,6.495298064820279e-05,1.8009494679967704,2.1074016311837993,0.06496124236243211,Dual Control
279,279,Dual Control,0.0808227302733809,0.0004318523566882454,0.00013769573600604714,2.145199734535053,5.790981444694025,0.06496124236243211,Dual Control
280,280,Upstream Repression,0.6742365283531262,0.000498131327978122,0.0008230906110679477,2.916662308210362,7.318812194747774,0.06496124236243211,Dual Control
281,281,Dual Control,0.12707491404338458,0.0002807529368584461,0.00019693203923614697,6.024271371817762,7.173007656898927,0.06496124236243211,Dual Control
282,282,Dual Control,0.09466717576175686,0.00036539330938392613,6.274025443354678e-05,1.490976100643203,6.766726625429198,0.06496124236243211,Dual Control
283,283,Downstream Activation,0.6727169835385065,0.0007489276707554198,0.0005024410385693601,9.10938254097174,0.01588508711702108,0.06496124236243211,Dual Control
284,284,Dual Control,0.07381748044457838,0.00021328469161748057,0.00010166853044315124,4.8582906018635335,8.014037690108609,0.06496124236243211,Dual Control
285,285,Dual Control,0.08669565865874149,0.000390833209658697,2.007782441153812e-05,4.278032377954323,4.717267912885084,0.06496124236243211,Dual Control
286,286,No Control,0.5685788932775369,0.00042798998583247147,0.0006321462833381621,6.363263950623345,4.577769933820287,0.06496124236243211,Dual Control
287,287,Dual Control,0.19383388588328307,0.0003493206108848292,0.0002751264448892184,8.356749963367548,5.985098937620749,0.06496124236243211,Dual Control
288,288,Upstream Repression,0.4836108879180326,1.0689005218114385e-05,0.0006990361992628067,6.5074635756996,5.6100980455493366,0.06496124236243211,Dual Control
289,289,Dual Control,0.2808698140062522,0.0005536885660083386,0.0009191632174849312,5.2936960951411125,8.479593970557678,0.06496124236243211,Dual Control
290,290,Dual Control,0.074927903439208,0.0005093737543469691,0.00016696673248862705,1.2297052449741843,5.362444276657086,0.06496124236243211,Dual Control
291,291,Dual Control,0.09585156772566121,0.0003309647104911426,0.0005105726353797535,1.9771499833095947,7.66001879881737,0.06496124236243211,Dual Control
292,292,Dual Control,0.08483372950364797,0.00024408164442124152,0.0003149472255133109,3.4933445544336736,9.980200955622406,0.06496124236243211,Dual Control
293,293,Downstream Activation,0.2612465902915355,0.0004378490494438908,8.204002787107293e-05,3.8472674659723434,3.3027545770772324,0.06496124236243211,Dual Control
294,294,Dual Control,0.2566275452168118,0.0004131176582880413,0.0008256156733540947,2.942640949746787,2.9779853497248623,0.06496124236243211,Dual Control
295,295,No Control,0.3050877866482151,3.463085422726039e-05,0.0005136607048229447,3.990967629405752,5.249854773526541,0.06496124236243211,Dual Control
296,296,Dual Control,0.13540584136910896,0.00030543779792482727,0.00037571025869426156,3.813861590213453,6.6125708258278895,0.06496124236243211,Dual Control
297,297,Upstream Repression,0.34209267729110465,0.00029265178088554123,0.00036925281975463855,7.1705584752346185,4.549474947585328,0.06496124236243211,Dual Control
298,298,Dual Control,0.09268365781182396,0.00019460523619783786,7.921782304321363e-05,8.759608324026594,6.349081378950681,0.06496124236243211,Dual Control
299,299,Dual Control,0.09916722359867404,0.00044753473746347676,3.381600135757328e-05,2.326849151851569,9.58026799345263,0.06496124236243211,Dual Control
300,300,Dual Control,0.08347445535957247,0.00014682010920440136,0.00011995316825352015,4.109991758132793,3.862195666985868,0.06496124236243211,Dual Control
301,301,Downstream Activation,0.33789654841369854,0.0005200229964346253,0.0004414642515805244,5.966371737408027,7.682999780543579,0.06496124236243211,Dual Control
302,302,Dual Control,0.0741074275625278,0.0002819705529481852,0.00022680876756799078,1.6023494545108568,8.62319880522611,0.06496124236243211,Dual Control
303,303,Dual Control,0.13186361501611443,0.0004927003744217011,0.00015338141111483858,0.631540968772893,7.273368303934919,0.06496124236243211,Dual Control
304,304,Dual Control,0.10168394043684721,0.00037905999790811807,5.041605947474305e-05,5.763117809033208,4.233755337229344,0.06496124236243211,Dual Control
305,305,No Control,0.9278259670557472,0.0008206393548027694,0.0009033442824273701,7.846750720861397,6.628850989756098,0.06496124236243211,Dual Control
306,306,Upstream Repression,0.7263088019981283,0.0007727583935379302,0.0006476218833665406,4.984468624428351,7.994560434888779,0.06496124236243211,Dual Control
307,307,Dual Control,0.2953221920872468,0.000616614573036479,5.971839169885152e-06,2.543864972679392,6.944215043265355,0.06496124236243211,Dual Control
308,308,Dual Control,0.08083083272704653,4.840200512215212e-05,0.00034353656132462624,4.4856651335282605,9.199016996980248,0.06496124236243211,Dual Control
309,309,Dual Control,0.1197948268584291,0.0004670028422749069,0.0002043218468564978,2.832735266740784,6.124964058598204,0.06496124236243211,Dual Control
310,310,Downstream Activation,0.3984113620250018,0.00061494422460765,0.000641098533984678,2.372775677902166,9.159729134794922,0.06496124236243211,Dual Control
311,311,Dual Control,0.08630524301575457,0.0002626912922250855,0.000788252885225445,0.9402981373232897,7.50735830246942,0.06496124236243211,Dual Control
312,312,Dual Control,0.07295931718044733,0.00011117580550080713,0.00024583118061586543,3.180402098450042,7.8772700369461095,0.06496124236243211,Dual Control
313,313,No Control,0.7471403007732409,0.0009314144132783723,0.00046932305282923085,0.6045485005341273,9.983646846719214,0.06496124236243211,Dual Control
314,314,Dual Control,0.24042315635268305,0.0005734314138429887,0.00043367699832452816,5.437438751409944,9.002071859175446,0.06496124236243211,Dual Control
315,315,Upstream Repression,0.4716507982411192,0.0008640872486080616,0.00023169134195166736,1.8898555759810902,1.6155680584461853,0.06496124236243211,Dual Control
316,316,Dual Control,0.13937032620750883,0.00082963617582157,7.119963985158845e-05,5.101212641025389,8.155956765820655,0.06496124236243211,Dual Control
317,317,Dual Control,0.12684270056622537,0.00032426074021394547,9.47690624781404e-05,6.738463191904749,5.670925660815465,0.06496124236243211,Dual Control
318,318,Dual Control,0.09364651377643227,0.00020704602636145171,0.00013237339296507533,7.470195348464813,8.77737439999414,0.06496124236243211,Dual Control
319,319,Downstream Activation,0.25368140698943786,0.0003196221071058799,0.0009142127236926015,7.800873175464385,4.06366062622369,0.06496124236243211,Dual Control
320,320,Dual Control,0.13136989082723813,0.00023334612049875827,0.0002939658544727851,4.787235094038713,5.045013248642778,0.06496124236243211,Dual Control
321,321,Dual Control,0.10607455762878025,0.00016756350269312857,0.0005544465425601396,6.40508845098749,9.999303828715265,0.06496124236243211,Dual Control
322,322,No Control,0.27560539644910664,0.0001765247385504846,0.0003388502591957764,9.389628326571712,4.186076079680377,0.06496124236243211,Dual Control
323,323,Dual Control,0.09458439105124093,0.00040762913066832285,0.00018201753587023732,3.566654848740712,9.402855732267343,0.06496124236243211,Dual Control
324,324,Dual Control,0.2423930000894421,0.00029558201575900333,1.6511354149077826e-05,1.7308120318951787,9.686915525306592,0.06496124236243211,Dual Control
325,325,Upstream Repression,0.47707380401767296,0.0002049891081689711,0.000750579893995776,0.8704909009548993,8.590286429175606,0.06496124236243211,Dual Control
326,326,Dual Control,0.06893681590125483,0.00035770813767464603,0.00011231852952305216,2.1645740056360494,7.124116726584114,0.06496124236243211,Dual Control
327,327,Dual Control,0.12023251817637913,0.00042697198426796195,0.00014492349710085775,3.9307281659788433,6.515122155507946,0.06496124236243211,Dual Control
328,328,Downstream Activation,0.5593640841115793,0.0006736482032740107,0.0007477407301647212,0.08635932227748189,0.6373417638755665,0.06496124236243211,Dual Control
329,329,Dual Control,0.19557220650994908,2.3215096578965678e-05,4.156935201626894e-05,4.300485145744711,6.769234547019442,0.06496124236243211,Dual Control
330,330,Dual Control,0.06836813693569212,0.0006023960811999122,7.546970084020861e-05,2.7058039984031126,8.42687215675651,0.06496124236243211,Dual Control
331,331,No Control,0.24990230209930775,0.0002515140598769099,0.00020421685483364648,0.1062418760090198,3.3259978795087424,0.06496124236243211,Dual Control
332,332,Dual Control,0.08413029090473567,0.00014025550646464346,0.0001887499889128614,3.3834841472978923,4.442189049117282,0.06496124236243211,Dual Control
